Time (m)    , Stress_xx (MPa), Stress_yy (MPa), Stress_zz (MPa), Stress_xy (MPa), Stress_xz (MPa), Stress_yz (MPa), Strain_xx   , Strain_yy   , Strain_zz   , Strain_xy   , Strain_xz   , Strain_yz   
  0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000
  0.00050000,  -0.00000003,  -0.00000002,   0.05000076,   0.00000000,  -0.00000001,  -0.00000000,  -0.00000085,  -0.00000097,   0.00000258,  -0.00000000,  -0.00000025,  -0.00000001
  0.00100000,   0.00000026,   0.00000017,   0.10000181,   0.00000000,  -0.00000007,   0.00000000,  -0.00000173,  -0.00000198,   0.00000522,  -0.00000000,  -0.00000051,  -0.00000002
  0.00150000,   0.00000026,   0.00000042,   0.15000112,   0.00000000,   0.00000008,   0.00000000,  -0.00000262,  -0.00000301,   0.00000787,  -0.00000000,  -0.00000078,  -0.00000003
  0.00200000,  -0.00000129,   0.00000284,   0.19999882,   0.00000000,   0.00000098,  -0.00000000,  -0.00000350,  -0.00000404,   0.00001053,  -0.00000000,  -0.00000104,  -0.00000004
  0.00250000,  -0.00000010,   0.00000101,   0.25000066,   0.00000000,   0.00000023,   0.00000001,  -0.00000439,  -0.00000507,   0.00001318,  -0.00000000,  -0.00000131,  -0.00000006
  0.00300000,   0.00000020,   0.00000052,   0.30000037,   0.00000000,   0.00000002,   0.00000000,  -0.00000528,  -0.00000611,   0.00001584,  -0.00000000,  -0.00000158,  -0.00000007
  0.00350000,   0.00000014,   0.00000036,   0.35000028,   0.00000000,   0.00000002,   0.00000000,  -0.00000617,  -0.00000715,   0.00001850,  -0.00000000,  -0.00000185,  -0.00000008
  0.00400000,  -0.00000065,  -0.00000123,   0.40003315,   0.00000000,   0.00000029,  -0.00000000,  -0.00000705,  -0.00000819,   0.00002116,  -0.00000000,  -0.00000211,  -0.00000009
  0.00450000,   0.00000015,  -0.00000012,   0.45000042,  -0.00000000,  -0.00000008,  -0.00000000,  -0.00000794,  -0.00000922,   0.00002382,  -0.00000000,  -0.00000238,  -0.00000010
  0.00500000,   0.00000010,   0.00000025,   0.49999329,  -0.00000000,  -0.00000005,  -0.00000001,  -0.00000883,  -0.00001026,   0.00002648,  -0.00000000,  -0.00000265,  -0.00000011
  0.00550000,  -0.00000022,  -0.00000007,   0.55000070,  -0.00000000,   0.00000005,  -0.00000000,  -0.00000972,  -0.00001130,   0.00002914,  -0.00000000,  -0.00000292,  -0.00000012
  0.00600000,   0.00000085,   0.00000033,   0.59997952,  -0.00000001,  -0.00000042,  -0.00000002,  -0.00001060,  -0.00001234,   0.00003180,  -0.00000000,  -0.00000319,  -0.00000013
