Time (m)    , Stress_xx (MPa), Stress_yy (MPa), Stress_zz (MPa), Stress_xy (MPa), Stress_xz (MPa), Stress_yz (MPa), Strain_xx   , Strain_yy   , Strain_zz   , Strain_xy   , Strain_xz   , Strain_yz   
  0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000
  0.00050000,   0.04999994,  -0.00000010,   0.00000074,  -0.00000000,   0.00000001,  -0.00000000,   0.00000648,  -0.00000171,  -0.00000051,   0.00000011,   0.00000003,  -0.00000000
  0.00100000,   0.09999970,   0.00000014,  -0.00000025,   0.00000000,  -0.00000000,  -0.00000000,   0.00001392,  -0.00000395,  -0.00000111,   0.00000023,   0.00000008,  -0.00000000
  0.00150000,   0.14999954,   0.00000032,  -0.00000167,  -0.00000000,  -0.00000002,  -0.00000000,   0.00002178,  -0.00000641,  -0.00000173,   0.00000036,   0.00000013,  -0.00000000
  0.00200000,   0.19999881,   0.00000013,   0.00000108,  -0.00000002,   0.00000002,  -0.00000000,   0.00002993,  -0.00000903,  -0.00000238,   0.00000050,   0.00000018,  -0.00000001
  0.00250000,   0.24999864,   0.00000001,  -0.00000316,  -0.00000003,  -0.00000003,  -0.00000000,   0.00003832,  -0.00001179,  -0.00000305,   0.00000064,   0.00000023,  -0.00000001
  0.00300000,   0.29999830,  -0.00000125,  -0.00000279,  -0.00000006,  -0.00000000,  -0.00000000,   0.00004690,  -0.00001464,  -0.00000373,   0.00000078,   0.00000028,  -0.00000001
  0.00350000,   0.34999850,  -0.00000051,  -0.00001477,  -0.00000006,  -0.00000023,   0.00000001,   0.00005565,  -0.00001759,  -0.00000442,   0.00000093,   0.00000034,  -0.00000001
  0.00400000,   0.39999743,  -0.00000218,  -0.00000634,  -0.00000010,  -0.00000002,  -0.00000000,   0.00006455,  -0.00002061,  -0.00000513,   0.00000107,   0.00000039,  -0.00000001
  0.00450000,   0.44999502,  -0.00000166,  -0.00000235,  -0.00000011,  -0.00000005,   0.00000001,   0.00007359,  -0.00002370,  -0.00000585,   0.00000123,   0.00000045,  -0.00000002
