Time (m)    , Stress_xx (MPa), Stress_yy (MPa), Stress_zz (MPa), Stress_xy (MPa), Stress_xz (MPa), Stress_yz (MPa), Strain_xx   , Strain_yy   , Strain_zz   , Strain_xy   , Strain_xz   , Strain_yz   
  0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000
  0.00050000,  -0.00000002,  -0.00000002,   0.05000036,  -0.00000000,  -0.00000001,   0.00000000,  -0.00000086,  -0.00000098,   0.00000261,   0.00000000,  -0.00000025,  -0.00000002
  0.00100000,   0.00000038,   0.00000032,   0.10000178,   0.00000000,  -0.00000006,   0.00000001,  -0.00000176,  -0.00000201,   0.00000529,   0.00000000,  -0.00000051,  -0.00000003
  0.00150000,   0.00000040,   0.00000059,   0.15000127,   0.00000001,   0.00000008,   0.00000001,  -0.00000266,  -0.00000306,   0.00000797,   0.00000000,  -0.00000077,  -0.00000005
  0.00200000,  -0.00000104,   0.00000303,   0.19999870,  -0.00000000,   0.00000096,   0.00000000,  -0.00000357,  -0.00000411,   0.00001066,   0.00000000,  -0.00000104,  -0.00000006
  0.00250000,   0.00000007,   0.00000124,   0.25000096,   0.00000000,   0.00000024,   0.00000001,  -0.00000447,  -0.00000516,   0.00001335,   0.00000000,  -0.00000130,  -0.00000008
  0.00300000,   0.00000035,   0.00000070,   0.30000038,   0.00000001,   0.00000002,   0.00000001,  -0.00000538,  -0.00000621,   0.00001604,   0.00000000,  -0.00000157,  -0.00000009
  0.00350000,   0.00000023,   0.00000047,   0.35000037,   0.00000000,   0.00000002,   0.00000000,  -0.00000628,  -0.00000727,   0.00001873,   0.00000000,  -0.00000184,  -0.00000011
  0.00400000,  -0.00000057,  -0.00000113,   0.40003214,   0.00000000,   0.00000028,   0.00000000,  -0.00000718,  -0.00000832,   0.00002142,   0.00000000,  -0.00000210,  -0.00000013
  0.00450000,   0.00000016,  -0.00000007,   0.45000028,   0.00000000,  -0.00000008,   0.00000000,  -0.00000809,  -0.00000937,   0.00002411,   0.00000000,  -0.00000237,  -0.00000014
  0.00500000,  -0.00000015,  -0.00000003,   0.50000047,  -0.00000000,   0.00000003,   0.00000000,  -0.00000899,  -0.00001043,   0.00002680,   0.00000000,  -0.00000264,  -0.00000016
  0.00550000,  -0.00000062,  -0.00000087,   0.55001959,  -0.00000000,   0.00000007,   0.00000001,  -0.00000990,  -0.00001149,   0.00002950,   0.00000000,  -0.00000290,  -0.00000017
  0.00600000,  -0.00000010,  -0.00000023,   0.59999886,  -0.00000001,  -0.00000005,   0.00000000,  -0.00001080,  -0.00001254,   0.00003219,   0.00000001,  -0.00000317,  -0.00000019
  0.00650000,  -0.00000023,  -0.00000017,   0.65000056,  -0.00000001,   0.00000004,   0.00000000,  -0.00001170,  -0.00001360,   0.00003488,   0.00000001,  -0.00000344,  -0.00000020
  0.00700000,  -0.00000031,  -0.00000045,   0.70000672,  -0.00000001,  -0.00000006,   0.00000000,  -0.00001261,  -0.00001465,   0.00003757,   0.00000001,  -0.00000370,  -0.00000022
  0.00750000,   0.00000004,  -0.00000006,   0.74999669,  -0.00000001,  -0.00000008,   0.00000000,  -0.00001351,  -0.00001571,   0.00004027,   0.00000001,  -0.00000397,  -0.00000024
  0.00800000,  -0.00000011,  -0.00000009,   0.80000080,  -0.00000000,   0.00000004,   0.00000000,  -0.00001442,  -0.00001676,   0.00004296,   0.00000001,  -0.00000424,  -0.00000025
  0.00850000,   0.00000029,   0.00000015,   0.84999360,  -0.00000000,  -0.00000026,   0.00000000,  -0.00001532,  -0.00001782,   0.00004565,   0.00000001,  -0.00000450,  -0.00000027
  0.00900000,  -0.00000006,  -0.00000006,   0.90000161,  -0.00000000,  -0.00000001,   0.00000000,  -0.00001623,  -0.00001888,   0.00004835,   0.00000001,  -0.00000477,  -0.00000028
  0.00950000,   0.00000124,   0.00000093,   0.94997072,   0.00000000,  -0.00000059,   0.00000000,  -0.00001713,  -0.00001993,   0.00005104,   0.00000001,  -0.00000504,  -0.00000030
  0.01000000,   0.00000162,   0.00000108,   0.99996147,   0.00000000,  -0.00000064,   0.00000001,  -0.00001804,  -0.00002099,   0.00005373,   0.00000001,  -0.00000531,  -0.00000032
  0.07658333,   0.00000220,   0.00000087,   0.99995382,   0.00000004,  -0.00000137,   0.00000001,  -0.00001845,  -0.00002121,   0.00005427,   0.00000001,  -0.00000544,  -0.00000032
  0.14316667,  -0.00000009,  -0.00000099,   0.99995758,  -0.00000002,  -0.00000083,  -0.00000002,  -0.00001878,  -0.00002125,   0.00005462,   0.00000001,  -0.00000553,  -0.00000032
  0.20975000,  -0.00000033,  -0.00000102,   0.99995705,  -0.00000004,  -0.00000082,  -0.00000001,  -0.00001907,  -0.00002128,   0.00005492,   0.00000001,  -0.00000560,  -0.00000032
